game_id,genre
c111065e7fd67c42bce45dd900c922ad,Adventure
c111065e7fd67c42bce45dd900c922ad,Indie
c7ba513068df843794e4d85c2f34639c,Shooter
037a3bbad0afd15f1cf7fee684d95c40,Adventure
037a3bbad0afd15f1cf7fee684d95c40,Platform
7f1583c0ffc040f85dff88627c9151ec,Adventure
7f1583c0ffc040f85dff88627c9151ec,Indie
7f1583c0ffc040f85dff88627c9151ec,RPG
4c0ad986af29ccf76a5c0ce5e026daf4,Adventure
4c0ad986af29ccf76a5c0ce5e026daf4,RPG
4c0ad986af29ccf76a5c0ce5e026daf4,Simulator
aa7dfc29f22b18184d14c9591357d39a,Indie
aa7dfc29f22b18184d14c9591357d39a,Simulator
4a714c9e2b2cba689953f2ab7f65cecf,Adventure
4a714c9e2b2cba689953f2ab7f65cecf,Shooter
f9806ca69f2a47060c21115393f1dbe1,RPG
f9806ca69f2a47060c21115393f1dbe1,Shooter
b26b8ea61b9598c7d079fe6ae7a70520,Adventure
b26b8ea61b9598c7d079fe6ae7a70520,RPG
b26b8ea61b9598c7d079fe6ae7a70520,Shooter
67a0da5653e6d0b8cfb8dc7b65701dec,RPG
022ef1b29ea1acb3323d684e535b2272,Adventure
022ef1b29ea1acb3323d684e535b2272,Arcade
022ef1b29ea1acb3323d684e535b2272,Indie
022ef1b29ea1acb3323d684e535b2272,Shooter
10b7703ccb71a70521c84684251a53a3,Adventure
10b7703ccb71a70521c84684251a53a3,Indie
10b7703ccb71a70521c84684251a53a3,Visual Novel
44771ce61d89b1e3e48f3ecb3e3135ac,Adventure
44771ce61d89b1e3e48f3ecb3e3135ac,Indie
44771ce61d89b1e3e48f3ecb3e3135ac,Platform
73271611271998ad3cef19c8f7a5456b,Adventure
73271611271998ad3cef19c8f7a5456b,Indie
e25abd907bb900294de2762816c65b28,Adventure
e25abd907bb900294de2762816c65b28,RPG
a70931f60cb8cb6cb9455aad25adddc0,Adventure
a70931f60cb8cb6cb9455aad25adddc0,Brawler
a70931f60cb8cb6cb9455aad25adddc0,Indie
a70931f60cb8cb6cb9455aad25adddc0,Platform
a70931f60cb8cb6cb9455aad25adddc0,RPG
a00311cca83b1bda63ebca55a7caeeec,Adventure
a00311cca83b1bda63ebca55a7caeeec,RPG
a00311cca83b1bda63ebca55a7caeeec,Strategy
ce5f564187ae19b70d15e3cc8572dd89,Indie
ce5f564187ae19b70d15e3cc8572dd89,Point-and-Click
ce5f564187ae19b70d15e3cc8572dd89,Simulator
1a50fb62fb92e6a1d99b5cd685e62de5,Adventure
1a50fb62fb92e6a1d99b5cd685e62de5,Shooter
c1b4f2789516fcfd841ba0c45f787322,Adventure
c1b4f2789516fcfd841ba0c45f787322,Brawler
c1b4f2789516fcfd841ba0c45f787322,Shooter
ffc995d19955e553f905e5fa742ceaa4,Adventure
ffc995d19955e553f905e5fa742ceaa4,Shooter
d0ae063f6acf3f45caa32ba0b0f347b8,Adventure
d0ae063f6acf3f45caa32ba0b0f347b8,Indie
d0ae063f6acf3f45caa32ba0b0f347b8,Platform
5396aed79d50cfbdb69119b91aeffc85,Adventure
5396aed79d50cfbdb69119b91aeffc85,RPG
5396aed79d50cfbdb69119b91aeffc85,Shooter
5396aed79d50cfbdb69119b91aeffc85,Strategy
0497c2ed1f6324ccb2406b83285b9e55,Adventure
0497c2ed1f6324ccb2406b83285b9e55,Indie
0497c2ed1f6324ccb2406b83285b9e55,Puzzle
c709bf13596fa0f926150db0382ac1d3,Adventure
c709bf13596fa0f926150db0382ac1d3,RPG
3c4b3dc058316045f53d6fb71926533d,Adventure
3c4b3dc058316045f53d6fb71926533d,Platform
59fd7f028891ba9536799e10b9d62b08,Arcade
59fd7f028891ba9536799e10b9d62b08,Puzzle
7d34c3e4f5868d0f5d62bb1243418755,Shooter
7d34c3e4f5868d0f5d62bb1243418755,Tactical
19fbb545d7dc62bd2ba83f8898c1887f,Adventure
19fbb545d7dc62bd2ba83f8898c1887f,Platform
3e41643803d4428b704a87b7e1603a66,Adventure
3e41643803d4428b704a87b7e1603a66,Platform
3e41643803d4428b704a87b7e1603a66,Shooter
e89a25ffe25b0cff38bbdd81b19bb684,Adventure
e89a25ffe25b0cff38bbdd81b19bb684,Visual Novel
3a27a83116d5a016089c536fd80c297c,Adventure
3a27a83116d5a016089c536fd80c297c,Indie
e59af5f2190784ec1f6976840ffebb59,Shooter
981e3a2e1ef186cb7151153257002992,Adventure
981e3a2e1ef186cb7151153257002992,Indie
981e3a2e1ef186cb7151153257002992,Point-and-Click
981e3a2e1ef186cb7151153257002992,Simulator
981e3a2e1ef186cb7151153257002992,Strategy
11ec278006544c571280e35067da9467,Adventure
11ec278006544c571280e35067da9467,Platform
78c142a769f8d83d87d2cd72cadf719a,Adventure
78c142a769f8d83d87d2cd72cadf719a,RPG
78c142a769f8d83d87d2cd72cadf719a,Turn Based Strategy
3a1ea2b7ed65c01151a247bf678a652a,Adventure
3a1ea2b7ed65c01151a247bf678a652a,Indie
c9afdfea833ca326c46aba2a7ca8731d,Adventure
c9afdfea833ca326c46aba2a7ca8731d,Shooter
c9afdfea833ca326c46aba2a7ca8731d,Tactical
0b5245918af7e32ed69179d5cb70923c,Adventure
0b5245918af7e32ed69179d5cb70923c,Indie
0b5245918af7e32ed69179d5cb70923c,Platform
0b5245918af7e32ed69179d5cb70923c,Puzzle
0b5245918af7e32ed69179d5cb70923c,RPG
f5c27c9a5f0abd6ee7e4b0d1fc2d2056,Fighting
f5c27c9a5f0abd6ee7e4b0d1fc2d2056,Platform
d54f990f190dcbb58e98fd4c1d7b2f5d,Platform
ab69777e28bb6495e8a724869f585889,Fighting
ffc1164fa0298471b7b59fd499ee0afa,Adventure
ffc1164fa0298471b7b59fd499ee0afa,Visual Novel
8eeeba2f76b4b57fc8218bf545d5cab9,Adventure
8eeeba2f76b4b57fc8218bf545d5cab9,Brawler
8eeeba2f76b4b57fc8218bf545d5cab9,Platform
8eeeba2f76b4b57fc8218bf545d5cab9,RPG
8eeeba2f76b4b57fc8218bf545d5cab9,Shooter
ba87086c0fbdd63022a2a4350625b596,Adventure
ba87086c0fbdd63022a2a4350625b596,Indie
ba87086c0fbdd63022a2a4350625b596,Puzzle
ba87086c0fbdd63022a2a4350625b596,Shooter
f75d964331eeb909f247264caa5083a2,Adventure
de78804268c3f3dd22827c33d3f5609e,RPG
de78804268c3f3dd22827c33d3f5609e,Simulator
de78804268c3f3dd22827c33d3f5609e,Visual Novel
6730a527ff89d9a906fcbded5668d8d9,Puzzle
6730a527ff89d9a906fcbded5668d8d9,Quiz/Trivia
db800a5331fa14adfbe164d5465e6124,RPG
db800a5331fa14adfbe164d5465e6124,Simulator
e69adde500d2e6dc299bf5b4f8bebeb9,Adventure
e69adde500d2e6dc299bf5b4f8bebeb9,Shooter
e69adde500d2e6dc299bf5b4f8bebeb9,Tactical
313d4724754b5388499c518b144b583d,Adventure
313d4724754b5388499c518b144b583d,Platform
313d4724754b5388499c518b144b583d,Strategy
e65f919a2da65dc0745fddcf9d9a462c,Adventure
e65f919a2da65dc0745fddcf9d9a462c,Indie
e65f919a2da65dc0745fddcf9d9a462c,Point-and-Click
e65f919a2da65dc0745fddcf9d9a462c,Puzzle
e65f919a2da65dc0745fddcf9d9a462c,RPG
068ae8c02b52e96d70ee75157e83fb34,Indie
068ae8c02b52e96d70ee75157e83fb34,Puzzle
068ae8c02b52e96d70ee75157e83fb34,Strategy
d2e2e9532c12f5242bbae839a2de5dce,Adventure
d2e2e9532c12f5242bbae839a2de5dce,RPG
a24a19e4695698d0bac89f36e17b74a6,Fighting
a24a19e4695698d0bac89f36e17b74a6,Platform
6886e7a8ce99aa69ad8773fb548a929d,Adventure
6886e7a8ce99aa69ad8773fb548a929d,Platform
ef556c8d85efc929a5e73890dadb1a9a,Shooter
8d0f6ff1746cf22d82747c310634148c,Adventure
8d0f6ff1746cf22d82747c310634148c,Brawler
8d0f6ff1746cf22d82747c310634148c,RPG
285991d5f6654cfc6da5185958042b7b,Adventure
285991d5f6654cfc6da5185958042b7b,Platform
82871ec78eb2b585c5d2cdc4e1a5c218,Adventure
82871ec78eb2b585c5d2cdc4e1a5c218,Puzzle
82871ec78eb2b585c5d2cdc4e1a5c218,Simulator
82871ec78eb2b585c5d2cdc4e1a5c218,Visual Novel
258cfa41b5a35bf7bd123417d50850ad,Adventure
258cfa41b5a35bf7bd123417d50850ad,Platform
258cfa41b5a35bf7bd123417d50850ad,Shooter
f6094421885d21f6c660c241492438ae,Adventure
f6094421885d21f6c660c241492438ae,RPG
62f2d9a684f10fe2fa651f925061ef23,Adventure
62f2d9a684f10fe2fa651f925061ef23,Brawler
0390839f7521e39898f0fab727e1d6a5,Adventure
0390839f7521e39898f0fab727e1d6a5,Platform
2bb4f6a1b9c5ad7c6eab03d9a7b40973,Adventure
2bb4f6a1b9c5ad7c6eab03d9a7b40973,Puzzle
6401c91a6fb4ffb93d32ee4f6f47ed8d,Adventure
6401c91a6fb4ffb93d32ee4f6f47ed8d,Puzzle
5e70b532314658af963c8b218f3f5642,Adventure
5e70b532314658af963c8b218f3f5642,Platform
5e70b532314658af963c8b218f3f5642,Shooter
ca23634a85c87687db51b9e05ccf5354,Adventure
ca23634a85c87687db51b9e05ccf5354,RPG
fd06402f1457e41859ea59e453b54541,Adventure
fd06402f1457e41859ea59e453b54541,Platform
90772a2bc40f6af9a618ee3c20496995,Adventure
e8dd0f00db73fbce541573d3aefd2028,Adventure
e8dd0f00db73fbce541573d3aefd2028,RPG
e8dd0f00db73fbce541573d3aefd2028,Turn Based Strategy
714ac9058c875298555a669117add742,Adventure
714ac9058c875298555a669117add742,Indie
714ac9058c875298555a669117add742,Point-and-Click
714ac9058c875298555a669117add742,RPG
714ac9058c875298555a669117add742,Simulator
714ac9058c875298555a669117add742,Visual Novel
19fa94563fc9ba6811de47dc56cafb08,RPG
19fa94563fc9ba6811de47dc56cafb08,Shooter
1392217279e85609fbbdffe3881624b5,Adventure
1392217279e85609fbbdffe3881624b5,Indie
1392217279e85609fbbdffe3881624b5,Platform
4cc7dd7de4a4724257f4c7caea6f2636,Platform
f222f73d7c501f9a1cdabeb112e2c741,Adventure
f222f73d7c501f9a1cdabeb112e2c741,Shooter
a10a1d3a2aa12c26ada4499b4e16fd08,Platform
a10a1d3a2aa12c26ada4499b4e16fd08,RPG
b949400da019f1d36dfbca705490b87e,Adventure
b949400da019f1d36dfbca705490b87e,Platform
b949400da019f1d36dfbca705490b87e,Shooter
faf9531836c91b14d0223bc2af567368,Adventure
faf9531836c91b14d0223bc2af567368,Shooter
ca6baa5a08cb9a4d3b55a3e4ac5659e1,Adventure
ca6baa5a08cb9a4d3b55a3e4ac5659e1,RPG
ca6baa5a08cb9a4d3b55a3e4ac5659e1,Shooter
33c500ec6529cb4622f4876a0be6c5b3,Adventure
33c500ec6529cb4622f4876a0be6c5b3,Indie
33c500ec6529cb4622f4876a0be6c5b3,Simulator
c62c3ae7c2ea9c0b8b00e9523f26dae2,Adventure
c62c3ae7c2ea9c0b8b00e9523f26dae2,RPG
e3f55c337180b130e6a845d94619e5f3,Adventure
e3f55c337180b130e6a845d94619e5f3,Shooter
032841d49915a343833693f9f98ed74f,Adventure
032841d49915a343833693f9f98ed74f,Shooter
032841d49915a343833693f9f98ed74f,Tactical
e23206c45739793be3b297611774c276,Music
68409ca13c88e82bb8bde354e2c05827,Indie
68409ca13c88e82bb8bde354e2c05827,Music
56394a44dc925d0e75ab6eac8be39c13,Adventure
56394a44dc925d0e75ab6eac8be39c13,RPG
ed37fe4795e0d32c9b6df3eca9dc06c7,Adventure
ed37fe4795e0d32c9b6df3eca9dc06c7,RPG
767cdc282f0bed73095da065271da066,Brawler
767cdc282f0bed73095da065271da066,RPG
767cdc282f0bed73095da065271da066,Simulator
767cdc282f0bed73095da065271da066,Strategy
767cdc282f0bed73095da065271da066,Tactical
23bb8bd4e744973af1c170b95834ec60,Fighting
11b2ead1a860f71e995959a834115528,Adventure
11b2ead1a860f71e995959a834115528,RPG
11b2ead1a860f71e995959a834115528,Strategy
11b2ead1a860f71e995959a834115528,Turn Based Strategy
ca4abb1ee152486c191b8d2bd00f39ee,Adventure
ca4abb1ee152486c191b8d2bd00f39ee,Platform
ca4abb1ee152486c191b8d2bd00f39ee,RPG
0fa0f64b92e7d36d9479b7a7f21318e2,Adventure
0fa0f64b92e7d36d9479b7a7f21318e2,Brawler
bc7e54089c6ce1ce28f4480b33e3f9b3,Adventure
bc7e54089c6ce1ce28f4480b33e3f9b3,Brawler
748f2333c2ae6296532c910ef1821702,RPG
dca96323d40f754e22b74bbdfb79fe08,Adventure
dca96323d40f754e22b74bbdfb79fe08,RPG
88c4f55dfdb336bd17d2c70cb64173ce,Adventure
88c4f55dfdb336bd17d2c70cb64173ce,Indie
88c4f55dfdb336bd17d2c70cb64173ce,Puzzle
0fb33166588896749eab79d8b9633d91,Brawler
0fb33166588896749eab79d8b9633d91,RPG
75e89ad1f7dc5631722ab1b7fdc6a2af,Platform
6b27bea4fa34ab7e954204bbbe3fae04,RPG
6b27bea4fa34ab7e954204bbbe3fae04,Strategy
6b27bea4fa34ab7e954204bbbe3fae04,Tactical
3f8ebaf8684414e42ee7ecce63a8edcb,Adventure
3f8ebaf8684414e42ee7ecce63a8edcb,Brawler
3f8ebaf8684414e42ee7ecce63a8edcb,Puzzle
e9e2984464c8475970009196cc262f96,Adventure
e9e2984464c8475970009196cc262f96,Platform
a6272a478af72dae9159e4cf2b272f28,Adventure
a6272a478af72dae9159e4cf2b272f28,RPG
a6272a478af72dae9159e4cf2b272f28,Strategy
a6272a478af72dae9159e4cf2b272f28,Turn Based Strategy
46190fad5083887dde80c582665adbb1,Adventure
46190fad5083887dde80c582665adbb1,RPG
e2542d78b892cafd3341eb608ab2a43e,Shooter
47041140f5c2d012c1c8dcaf932fff1d,Fighting
9b5280afc1494b29ae0fd00ab1bc2b38,Arcade
8562418682e3cc75dc6a2e07d757979b,Adventure
19741da37468974adc4cd1e0fc7f8955,Adventure
19741da37468974adc4cd1e0fc7f8955,RPG
19741da37468974adc4cd1e0fc7f8955,Simulator
19741da37468974adc4cd1e0fc7f8955,Strategy
19741da37468974adc4cd1e0fc7f8955,Turn Based Strategy
6120b2eb07cd7ed81101eab200427aa3,Adventure
6120b2eb07cd7ed81101eab200427aa3,Indie
6120b2eb07cd7ed81101eab200427aa3,Platform
6120b2eb07cd7ed81101eab200427aa3,Simulator
6b79a6b896cbbd698e2afc726216dd70,Adventure
6b79a6b896cbbd698e2afc726216dd70,Platform
6b79a6b896cbbd698e2afc726216dd70,Puzzle
c3257751959f7930802df5da1d7500e7,Adventure
c3257751959f7930802df5da1d7500e7,RPG
c3257751959f7930802df5da1d7500e7,Shooter
faa39dba2a4a39b2617f98fa706fd4a4,Strategy
faa39dba2a4a39b2617f98fa706fd4a4,Tactical
ab7de6cac76f11b479c98e7de14e99fb,Adventure
ab7de6cac76f11b479c98e7de14e99fb,Arcade
ab7de6cac76f11b479c98e7de14e99fb,Indie
ab7de6cac76f11b479c98e7de14e99fb,Music
e3a53fc408157236f55d0d95eb0178a4,Adventure
e3a53fc408157236f55d0d95eb0178a4,RPG
e3a53fc408157236f55d0d95eb0178a4,Shooter
1cc545736230b9d080ab4c37c5a36628,Fighting
1cc545736230b9d080ab4c37c5a36628,Visual Novel
05c513f61e9ecf8536ea9a0feb47e693,Arcade
05c513f61e9ecf8536ea9a0feb47e693,Indie
05c513f61e9ecf8536ea9a0feb47e693,RPG
49a3979db1776343ab52e6c1d6467f93,Adventure
49a3979db1776343ab52e6c1d6467f93,Platform
156e08b110c45d87e28d8f5e1c6e98da,RPG
156e08b110c45d87e28d8f5e1c6e98da,Shooter
0ab2f9218e924a0a30b7ec509c5715b6,Adventure
0ab2f9218e924a0a30b7ec509c5715b6,Shooter
d4c711ad388d62fecce16edfc19935ac,Adventure
d4c711ad388d62fecce16edfc19935ac,Puzzle
d4c711ad388d62fecce16edfc19935ac,RPG
6ef5497c5164b79fb9d70bf96512411b,Adventure
6ef5497c5164b79fb9d70bf96512411b,Puzzle
e5b53c34fbfb6daa10368e88dc2ccb7d,Fighting
e5b53c34fbfb6daa10368e88dc2ccb7d,Platform
10a30f2800507b45bab332f713a65cec,RPG
10a30f2800507b45bab332f713a65cec,Shooter
1577bc68bd848359d0c363f75217b3c4,Adventure
1577bc68bd848359d0c363f75217b3c4,Brawler
d19dead651404d496eb25305101001a8,Adventure
d19dead651404d496eb25305101001a8,Brawler
d19dead651404d496eb25305101001a8,RPG
c8e3c785972facedacb18cc75c1a4af8,Platform
a3b64814f202174bcad9f817a2a0def8,Adventure
a3b64814f202174bcad9f817a2a0def8,Shooter
c95c5c3e2c08ec8141467d4559cac156,Adventure
c95c5c3e2c08ec8141467d4559cac156,Visual Novel
29191da761266db8de9e6b1d47685846,Adventure
29191da761266db8de9e6b1d47685846,Indie
2573eccfc91d396b475e72c3f699328c,Adventure
2573eccfc91d396b475e72c3f699328c,Arcade
2573eccfc91d396b475e72c3f699328c,Indie
2573eccfc91d396b475e72c3f699328c,RPG
2573eccfc91d396b475e72c3f699328c,Shooter
65be37aa1c3c99fe505a1338ef1830c4,Adventure
c85c07e55179b9c3203b334b08cd35d2,Adventure
c85c07e55179b9c3203b334b08cd35d2,Puzzle
5e5a7865d4ae7b4db9f5621c75c03954,Racing
9ee4a96a673e5e5356799402ac9826a1,Adventure
9ee4a96a673e5e5356799402ac9826a1,Brawler
9ee4a96a673e5e5356799402ac9826a1,Indie
9ee4a96a673e5e5356799402ac9826a1,RPG
f7e0a412e82a0e1d8aace811e01f94b2,Adventure
f7e0a412e82a0e1d8aace811e01f94b2,Indie
f7e0a412e82a0e1d8aace811e01f94b2,Platform
f7e0a412e82a0e1d8aace811e01f94b2,RPG
67db6b9e7a2e5b83f6aa4f0181143aad,Card & Board Game
59139ea769f85daa4076ecead92af2c5,Adventure
a217afb990ab103a72778d3d25c871a7,Racing
2a5a7a6c4d3fbc2acf80be8fc065e2e8,RPG
2a5a7a6c4d3fbc2acf80be8fc065e2e8,Turn Based Strategy
9397bc3df48d65806cdc4f1c14100c15,Adventure
9397bc3df48d65806cdc4f1c14100c15,Indie
9397bc3df48d65806cdc4f1c14100c15,Point-and-Click
9397bc3df48d65806cdc4f1c14100c15,Puzzle
730d6aa02633f2a7bcc748f9d844999f,Adventure
730d6aa02633f2a7bcc748f9d844999f,Puzzle
800b87b81f4390083f78ccbe095fa6b6,Adventure
800b87b81f4390083f78ccbe095fa6b6,RPG
ab1e0aebf758c98ea452622490ae51b3,Adventure
ab1e0aebf758c98ea452622490ae51b3,Indie
ab1e0aebf758c98ea452622490ae51b3,RPG
ab1e0aebf758c98ea452622490ae51b3,Strategy
ab1e0aebf758c98ea452622490ae51b3,Turn Based Strategy
f163ebda8c65d2454739c398cae28509,Adventure
f163ebda8c65d2454739c398cae28509,Shooter
e82efe7a518377b9f1b823fb53a8d5ee,Adventure
e82efe7a518377b9f1b823fb53a8d5ee,Music
e82efe7a518377b9f1b823fb53a8d5ee,Shooter
8cc36e71ebcd5584f243f7843ddc299f,Shooter
a13b49e38c2b368f20af5a88f53b91fe,Adventure
a13b49e38c2b368f20af5a88f53b91fe,RPG
94d4367bcc34c5d3273ef984a4a72699,Adventure
94d4367bcc34c5d3273ef984a4a72699,Shooter
705e9c753dff6dae46e90a6b4588effb,Adventure
705e9c753dff6dae46e90a6b4588effb,Shooter
6abe67352e491f72f3c34a2fa222b188,Adventure
6abe67352e491f72f3c34a2fa222b188,Simulator
a817ab6c0a01e0e087ada168376a7f11,Shooter
992bb5ff980fe25b0b8d3206fe0cb266,Adventure
992bb5ff980fe25b0b8d3206fe0cb266,Shooter
b2e8b44f5d927419d5b007da72608498,Adventure
b2e8b44f5d927419d5b007da72608498,RPG
b2e8b44f5d927419d5b007da72608498,Shooter
b2e8b44f5d927419d5b007da72608498,Simulator
b2e8b44f5d927419d5b007da72608498,Strategy
a999e6c3888ee6bc0b1154a8cb277189,Adventure
a999e6c3888ee6bc0b1154a8cb277189,Point-and-Click
a999e6c3888ee6bc0b1154a8cb277189,Puzzle
e83ee56d715cc058f0e85be7a78330e1,Adventure
e83ee56d715cc058f0e85be7a78330e1,RPG
f55578d327cc669e50c6af9f8d153953,Shooter
efcbb4a23ebaa4a5a65f58af73b35bcf,Adventure
efcbb4a23ebaa4a5a65f58af73b35bcf,RPG
e9d62e2165b91e949f0b1133a034d952,Adventure
e9d62e2165b91e949f0b1133a034d952,Indie
e9d62e2165b91e949f0b1133a034d952,Shooter
220ae5bc325328f04648bd6bd39d06c4,Adventure
220ae5bc325328f04648bd6bd39d06c4,RPG
3e59f3ee432a33fd8ee97061e1a69ab7,Adventure
3e59f3ee432a33fd8ee97061e1a69ab7,Indie
3e59f3ee432a33fd8ee97061e1a69ab7,Shooter
3e59f3ee432a33fd8ee97061e1a69ab7,Sport
a4652c65f6930260159723af67e661eb,RPG
58880fe9cb4c6ee31642a6bd1cca7bb0,Adventure
58880fe9cb4c6ee31642a6bd1cca7bb0,RPG
58880fe9cb4c6ee31642a6bd1cca7bb0,Strategy
58880fe9cb4c6ee31642a6bd1cca7bb0,Turn Based Strategy
01fb698201a8e98c8319f274f1fbaa3d,Card & Board Game
01fb698201a8e98c8319f274f1fbaa3d,Simulator
01fb698201a8e98c8319f274f1fbaa3d,Strategy
2218632d1346d44a90a7aa8417b1ebd3,Adventure
2218632d1346d44a90a7aa8417b1ebd3,Fighting
a25f25bbb05ef543fd1bcfeb4b9e23d2,Arcade
38332123d85d04624278b15481f3a7a4,RPG
38332123d85d04624278b15481f3a7a4,Strategy
f9126175607894286d2874a281e9e01c,Fighting
f277cb168f36565de20147120e5dd4c9,RPG
a9c92b15d51eaaa9dfcd43c0a398f698,Adventure
a9c92b15d51eaaa9dfcd43c0a398f698,Brawler
a9c92b15d51eaaa9dfcd43c0a398f698,RPG
30fff81b97445a26a2a9b04b4fb562f9,Adventure
30fff81b97445a26a2a9b04b4fb562f9,Indie
30fff81b97445a26a2a9b04b4fb562f9,Platform
d6f9f500501f31f5786cee83e6f40f83,Adventure
d6f9f500501f31f5786cee83e6f40f83,RPG
1eff959720bed22e68b540b0d4b93e99,Adventure
1eff959720bed22e68b540b0d4b93e99,Platform
3f018283298ebe308b00e585b7092d54,Arcade
3f018283298ebe308b00e585b7092d54,Fighting
0fb21390437a0d72b790cf2613212222,Adventure
0fb21390437a0d72b790cf2613212222,Point-and-Click
0fb21390437a0d72b790cf2613212222,Puzzle
9ef440042714355f0f05b9d986d4c87d,RPG
9ef440042714355f0f05b9d986d4c87d,Shooter
0ccad9c06a343169dee00937a030ea03,Adventure
0ccad9c06a343169dee00937a030ea03,Platform
d835e1a03ef625fe361012c05923c1df,Adventure
d835e1a03ef625fe361012c05923c1df,Indie
d835e1a03ef625fe361012c05923c1df,Puzzle
d835e1a03ef625fe361012c05923c1df,RPG
a392d7d172fb52bcb8482080eacce951,Shooter
c30b43e29da8cd78f16fb00a905d5517,Adventure
c30b43e29da8cd78f16fb00a905d5517,Indie
c30b43e29da8cd78f16fb00a905d5517,Puzzle
c30b43e29da8cd78f16fb00a905d5517,Simulator
c30b43e29da8cd78f16fb00a905d5517,Strategy
c582549fdce23904a47ae65993c4084e,Adventure
c582549fdce23904a47ae65993c4084e,Platform
60bb4ceed21b77b238e64c23047c3305,Adventure
60bb4ceed21b77b238e64c23047c3305,Shooter
7085dfbbe486b85371c9756d46cd1c27,Adventure
7085dfbbe486b85371c9756d46cd1c27,RPG
7085dfbbe486b85371c9756d46cd1c27,Turn Based Strategy
6f6348839fc6d66ecb7d140baaafc4b3,Card & Board Game
6f6348839fc6d66ecb7d140baaafc4b3,Indie
6f6348839fc6d66ecb7d140baaafc4b3,Puzzle
6f6348839fc6d66ecb7d140baaafc4b3,RPG
6f6348839fc6d66ecb7d140baaafc4b3,Simulator
6f6348839fc6d66ecb7d140baaafc4b3,Strategy
6f6348839fc6d66ecb7d140baaafc4b3,Turn Based Strategy
62fecc7c95201837f0ee2334816db6d1,Card & Board Game
62fecc7c95201837f0ee2334816db6d1,Strategy
1c24c6abfdc7f9d818fe5f08c1e39bc3,Adventure
1c24c6abfdc7f9d818fe5f08c1e39bc3,RPG
c233cec6f7018fbfc5032bd090abdf19,Adventure
c233cec6f7018fbfc5032bd090abdf19,Indie
c233cec6f7018fbfc5032bd090abdf19,Point-and-Click
c233cec6f7018fbfc5032bd090abdf19,Simulator
c233cec6f7018fbfc5032bd090abdf19,Strategy
25410d6cfe53f98bb6e2eff2e0920db8,Fighting
7ca330650b9e3675c159ebadfa0ad2ce,Adventure
7ca330650b9e3675c159ebadfa0ad2ce,Visual Novel
386223f2866dd5acf68be9196db72539,Adventure
386223f2866dd5acf68be9196db72539,RPG
7d6af903adb7ee2d7ce4c3ce8f5be613,Brawler
178136b219b50add33464614a958e0a9,RPG
ee906329818945d56078097cc468eff8,Adventure
ee906329818945d56078097cc468eff8,Indie
ee906329818945d56078097cc468eff8,Platform
ee906329818945d56078097cc468eff8,RPG
a886b2957142073e4f1a9e9235a6905f,Adventure
a886b2957142073e4f1a9e9235a6905f,Puzzle
a886b2957142073e4f1a9e9235a6905f,RPG
db7e32f161dd3a964ba46424de6487f4,Adventure
db7e32f161dd3a964ba46424de6487f4,Platform
2a8095464b426bd8681d2ea897aa1d64,Adventure
570952e40a1d2b4fa7c3f9d19e2598fb,Adventure
570952e40a1d2b4fa7c3f9d19e2598fb,Platform
570952e40a1d2b4fa7c3f9d19e2598fb,Shooter
44b641c9ae621ff5039ed80480c26c98,Shooter
44b641c9ae621ff5039ed80480c26c98,Strategy
e099129f16efeeee968d122e096dfbaf,Adventure
e099129f16efeeee968d122e096dfbaf,RPG
2630612c2df84cf321f125f25ca611a3,Sport
c728a7e2f7db420fe9131a2a9139256b,Adventure
c728a7e2f7db420fe9131a2a9139256b,RPG
c728a7e2f7db420fe9131a2a9139256b,Strategy
0e1cbe9eb27e8c591d87df9d4f31d076,Shooter
40ac1a6ce48bf963003368e6427f2d5f,Simulator
40ac1a6ce48bf963003368e6427f2d5f,Sport
e0fecc134b2dc44fa2bad4c636c4975f,Racing
f1c4c77a506500f12b69c71e72b67707,Adventure
f1c4c77a506500f12b69c71e72b67707,Puzzle
f1c4c77a506500f12b69c71e72b67707,RPG
f1c4c77a506500f12b69c71e72b67707,Strategy
f1c4c77a506500f12b69c71e72b67707,Visual Novel
dc79435b714c155b5921942598d3ad03,Adventure
dc79435b714c155b5921942598d3ad03,RPG
dc79435b714c155b5921942598d3ad03,Shooter
861c91ef50816300230b011be94939c3,Music
861c91ef50816300230b011be94939c3,Simulator
bbca4676bffe0c0d87cf46e4da8cf55b,Simulator
bbca4676bffe0c0d87cf46e4da8cf55b,Strategy
bbca4676bffe0c0d87cf46e4da8cf55b,Turn Based Strategy
dcf23f0b07237259b1576545cca9c089,Adventure
dcf23f0b07237259b1576545cca9c089,Brawler
dcf23f0b07237259b1576545cca9c089,RPG
83d61eb2e2989597bbd642b225ae68de,Shooter
cb450a664ab94c635a9ceecdfcb939c7,RPG
cb450a664ab94c635a9ceecdfcb939c7,Strategy
cb450a664ab94c635a9ceecdfcb939c7,Tactical
cb450a664ab94c635a9ceecdfcb939c7,Turn Based Strategy
7341321dbe463d1411c12bc8c333bb28,Adventure
7341321dbe463d1411c12bc8c333bb28,Indie
7341321dbe463d1411c12bc8c333bb28,Music
7341321dbe463d1411c12bc8c333bb28,Puzzle
7341321dbe463d1411c12bc8c333bb28,RPG
6ca6d153a2e5fa5e21b8b2427f896777,Fighting
93f9631fa8cfe7834ec1eea519e798d5,Adventure
93f9631fa8cfe7834ec1eea519e798d5,Shooter
5b3f2b35d29d59aa8b6c11c1ab947aec,Adventure
